# t mom[0] mom[1] mom[2] mom[3] mom[4] mom[5]
3.683789824815951897e-03 1.000000000000114131e+00 -2.823662277854183360e-16 1.944220224857020618e-01 5.900374544589677194e-16 1.890242841691899267e-01 1.567953998520394577e-15
3.706774397667552019e-03 1.000000000000115019e+00 -2.695526511149928930e-16 1.944231105543852700e-01 6.003300590014019083e-16 1.890258887563296963e-01 1.575010904305621323e-15
3.729758900769937057e-03 1.000000000000115463e+00 -2.215124993563368012e-16 1.944241880497716568e-01 6.887430881195057433e-16 1.890274767045152238e-01 1.765889492603729764e-15
3.752743335046548456e-03 1.000000000000116129e+00 -2.495341277563129682e-16 1.944252550825178449e-01 7.190718148707432040e-16 1.890290482211200440e-01 1.861328786752784281e-15
3.775727701403372005e-03 1.000000000000116795e+00 -2.982394114758371689e-16 1.944263117618712511e-01 6.926028148229186135e-16 1.890306035098973658e-01 1.839659494788239058e-15
3.798712000729415755e-03 1.000000000000117240e+00 -3.364698411434137506e-16 1.944273581956954822e-01 7.001849965107279540e-16 1.890321427710686675e-01 1.912091575652852990e-15
3.821696233897168855e-03 1.000000000000118128e+00 -3.902795254967382081e-16 1.944283944904950379e-01 5.513204214686735999e-16 1.890336662014101554e-01 1.594424026985891506e-15
3.844680401762611954e-03 1.000000000000119016e+00 -3.339176408265136716e-16 1.944294207514395412e-01 6.017882242179765337e-16 1.890351739943365861e-01 1.657634857577442072e-15
3.867664505166379038e-03 1.000000000000119682e+00 -3.092061454433550175e-16 1.944304370823868866e-01 6.408999134004424574e-16 1.890366663399817293e-01 1.716995848488846268e-15
3.890648544933861946e-03 1.000000000000120348e+00 -3.384837611752190854e-16 1.944314435859066381e-01 5.771890311447886294e-16 1.890381434252779713e-01 1.580142890250774885e-15
3.913632521875052075e-03 1.000000000000121014e+00 -3.010808647618468819e-16 1.944324403633020393e-01 5.939058473443123633e-16 1.890396054340326704e-01 1.601922031882533163e-15
3.936616436785634991e-03 1.000000000000121680e+00 -3.413600147383721967e-16 1.944334275146317181e-01 5.953253615401670019e-16 1.890410525470014869e-01 1.661383860025762900e-15
3.959600290447406329e-03 1.000000000000122125e+00 -3.406829080149131936e-16 1.944344051387313366e-01 5.960351186380943705e-16 1.890424849419616027e-01 1.684175880193470541e-15
3.982584083627766121e-03 1.000000000000123013e+00 -3.334054607492764637e-16 1.944353733332342959e-01 6.102677849948724622e-16 1.890439027937813044e-01 1.688632996373417132e-15
4.005567817080877592e-03 1.000000000000123901e+00 -3.124195023566900524e-16 1.944363321945917489e-01 6.382007998849831439e-16 1.890453062744880397e-01 1.732494917886833897e-15
4.028551491547772111e-03 1.000000000000124789e+00 -3.053959701123504363e-16 1.944372818180924445e-01 5.966561560987807071e-16 1.890466955533336990e-01 1.594831318853675928e-15
4.051535107756662306e-03 1.000000000000125233e+00 -3.157619917979951097e-16 1.944382222978822128e-01 5.758838342056794886e-16 1.890480707968596186e-01 1.546816201048818629e-15
4.074518666423438198e-03 1.000000000000125677e+00 -2.723727453134668231e-16 1.944391537269827552e-01 5.516198854513144227e-16 1.890494321689583090e-01 1.460358597011224924e-15
4.097502168251098212e-03 1.000000000000126121e+00 -2.680253568309707507e-16 1.944400761973101022e-01 5.603045927858536241e-16 1.890507798309343512e-01 1.493457627935407485e-15
4.120485613931241901e-03 1.000000000000126787e+00 -2.831988973494908101e-16 1.944409897996920988e-01 5.646469464531231755e-16 1.890521139415616558e-01 1.530823825109220549e-15
4.143469004143521782e-03 1.000000000000127454e+00 -3.046634554165652719e-16 1.944418946238868351e-01 5.043680781515928959e-16 1.890534346571424162e-01 1.369095682194539143e-15
4.166452339556595691e-03 1.000000000000128342e+00 -2.737623710266591326e-16 1.944427907585988824e-01 5.228009013281783547e-16 1.890547421315608989e-01 1.454765064430972020e-15
4.189435620827479737e-03 1.000000000000128786e+00 -2.721896166395205443e-16 1.944436782914969464e-01 5.320173129164710348e-16 1.890560365163388434e-01 1.483721967741373903e-15
4.212418848603074854e-03 1.000000000000129674e+00 -3.095671559174409816e-16 1.944445573092294932e-01 4.880532613832668255e-16 1.890573179606855891e-01 1.366361435222337407e-15
4.235402023519176280e-03 1.000000000000130562e+00 -3.039697968927259256e-16 1.944454278974414030e-01 5.146434929440152702e-16 1.890585866115516156e-01 1.425642365329242140e-15
4.258385146201248105e-03 1.000000000000131228e+00 -2.560683070049713884e-16 1.944462901407888189e-01 5.348775026282967702e-16 1.890598426136751720e-01 1.392832785247529451e-15
4.281368217264670470e-03 1.000000000000131894e+00 -2.494647968208621908e-16 1.944471441229553565e-01 5.449945074704375202e-16 1.890610861096323481e-01 1.404183570822301921e-15
4.304351237315366674e-03 1.000000000000132561e+00 -2.843269582002973481e-16 1.944479899266662037e-01 5.153585403719718026e-16 1.890623172398820939e-01 1.409858963609688255e-15
4.327334206949011268e-03 1.000000000000133671e+00 -2.913496980341540842e-16 1.944488276337035804e-01 5.560517080539967215e-16 1.890635361428132655e-01 1.551474538081526088e-15
4.350317126752648554e-03 1.000000000000134115e+00 -3.330249844225721836e-16 1.944496573249201443e-01 5.417038223754729898e-16 1.890647429547871461e-01 1.525137810662743709e-15
4.373299997303446186e-03 1.000000000000135003e+00 -3.538626276167812580e-16 1.944504790802539795e-01 4.790187283049533462e-16 1.890659378101818000e-01 1.435641614010373106e-15
4.396282819169886925e-03 1.000000000000135891e+00 -3.642814492138858199e-16 1.944512929787413080e-01 4.337983934618790677e-16 1.890671208414319571e-01 1.321504576645115422e-15
4.419265592911341030e-03 1.000000000000136335e+00 -3.452047313487627768e-16 1.944520990985304232e-01 4.389438016559708419e-16 1.890682921790710069e-01 1.299130527482022820e-15
4.442248319078943158e-03 1.000000000000137224e+00 -3.079107968005723171e-16 1.944528975168947071e-01 3.860053545217588774e-16 1.890694519517698291e-01 1.190798988245775224e-15
4.465230998215271446e-03 1.000000000000138112e+00 -2.823249356225698835e-16 1.944536883102454539e-01 3.803528126663746049e-16 1.890706002863751511e-01 1.178266582051094697e-15
4.488213630854753430e-03 1.000000000000138778e+00 -2.556542172257542347e-16 1.944544715541443591e-01 4.191599051621258143e-16 1.890717373079471852e-01 1.241389317992826816e-15
4.511196217523620079e-03 1.000000000000139444e+00 -2.388494110753927714e-16 1.944552473233158996e-01 3.691745123709291598e-16 1.890728631397954329e-01 1.078661656654290382e-15
4.534178758740331668e-03 1.000000000000140110e+00 -2.200386671443511972e-16 1.944560156916591565e-01 3.649984976870525177e-16 1.890739779035141288e-01 1.073625658928001776e-15
4.557161255015374814e-03 1.000000000000141220e+00 -2.279805299385984810e-16 1.944567767322600005e-01 3.282160208255780548e-16 1.890750817190170185e-01 1.001718721025785288e-15
4.580143706852477653e-03 1.000000000000141887e+00 -2.770542717111191320e-16 1.944575305174020552e-01 2.543136311635829717e-16 1.890761747045700547e-01 8.131095861887179210e-16
4.603126114747240274e-03 1.000000000000142775e+00 -2.599577791739360626e-16 1.944582771185786041e-01 2.659346936599360534e-16 1.890772569768246203e-01 8.922773663678649469e-16
4.626108479188329077e-03 1.000000000000143441e+00 -2.618178737612053458e-16 1.944590166065033043e-01 2.717452249081125942e-16 1.890783286508488925e-01 8.902278930339951882e-16
4.649090800657429065e-03 1.000000000000144107e+00 -2.419312393431183270e-16 1.944597490511211779e-01 2.538338088204791795e-16 1.890793898401589845e-01 8.267531112318951549e-16
4.672073079629036549e-03 1.000000000000144773e+00 -2.493351568938428885e-16 1.944604745216190755e-01 1.963058434493118735e-16 1.890804406567481999e-01 6.909323117722367126e-16
4.695055316571179922e-03 1.000000000000145217e+00 -2.287509870055298945e-16 1.944611930864361682e-01 2.161141180910788069e-16 1.890814812111168419e-01 7.479220023127376022e-16
4.718037511944996390e-03 1.000000000000146105e+00 -2.080505612055125304e-16 1.944619048132743000e-01 2.954071944510345696e-16 1.890825116123009686e-01 9.429503012767615281e-16
4.741019666204971360e-03 1.000000000000146994e+00 -2.428031586809008574e-16 1.944626097691078415e-01 3.281148387271052226e-16 1.890835319678995097e-01 1.040464450758773491e-15
4.764001779799826621e-03 1.000000000000147882e+00 -2.705877982744558388e-16 1.944633080201933761e-01 3.097741913456044072e-16 1.890845423841010231e-01 9.990159047489854049e-16
4.786983853171711094e-03 1.000000000000148326e+00 -2.497856485516971876e-16 1.944639996320799424e-01 3.630539127900190303e-16 1.890855429657117281e-01 1.130947297630050485e-15
4.809965886756636250e-03 1.000000000000148770e+00 -2.567318084500859330e-16 1.944646846696178877e-01 3.480604100887829962e-16 1.890865338161794584e-01 1.065074009896345686e-15
4.832947880984715498e-03 1.000000000000149658e+00 -2.948993579188164476e-16 1.944653631969682217e-01 2.434191440834638065e-16 1.890875150376187808e-01 8.170316550083692063e-16
4.855929836279727907e-03 1.000000000000150324e+00 -2.966358978934136339e-16 1.944660352776117207e-01 2.466096623120620141e-16 1.890884867308361417e-01 8.456661434503400402e-16
4.878911753060434855e-03 1.000000000000150990e+00 -2.697485922650832889e-16 1.944667009743579755e-01 2.898382848498044881e-16 1.890894489953525714e-01 9.224334328064904633e-16
4.901893631739405628e-03 1.000000000000151434e+00 -2.320188107872428417e-16 1.944673603493540792e-01 3.183914900225829781e-16 1.890904019294280813e-01 9.608170774845657735e-16
4.924875472723893449e-03 1.000000000000151879e+00 -2.651956243276268310e-16 1.944680134640931479e-01 2.702180474738071431e-16 1.890913456300830076e-01 8.412310217454587624e-16
4.947857276415650735e-03 1.000000000000152545e+00 -2.436201146263290942e-16 1.944686603794229529e-01 2.600091140072336577e-16 1.890922801931208819e-01 7.675602060680908001e-16
4.970839043211011492e-03 1.000000000000153211e+00 -2.640573823432627288e-16 1.944693011555538309e-01 2.965380106973903099e-16 1.890932057131494148e-01 9.388916153466237689e-16
4.993820773501440359e-03 1.000000000000154099e+00 -2.257037588743789229e-16 1.944699358520672050e-01 3.356191407541903458e-16 1.890941222836014513e-01 9.968017443702612411e-16
5.016802467672918514e-03 1.000000000000154543e+00 -2.238741818997051155e-16 1.944705645279233286e-01 3.343430240708686540e-16 1.890950299967556758e-01 9.841234454586367056e-16
5.039784126106457152e-03 1.000000000000155431e+00 -2.264288403643218260e-16 1.944711872414692233e-01 3.337049657292078080e-16 1.890959289437561530e-01 1.005539871618453253e-15
5.062765749178497338e-03 1.000000000000155875e+00 -2.242367226446765670e-16 1.944718040504462009e-01 4.305304512130785824e-16 1.890968192146317561e-01 1.252170477431207291e-15
5.085747337259920349e-03 1.000000000000156763e+00 -2.300795576887611659e-16 1.944724150119977735e-01 4.650654061471995128e-16 1.890977008983157348e-01 1.319974629106326483e-15
5.108728890717384279e-03 1.000000000000157208e+00 -2.815732325381540640e-16 1.944730201826765925e-01 4.268217323830021510e-16 1.890985740826629791e-01 1.291426659808720925e-15
5.131710409912600655e-03 1.000000000000157652e+00 -3.281367516745721736e-16 1.944736196184523036e-01 4.007610015969962417e-16 1.890994388544695592e-01 1.242458205640382103e-15
5.154691895202944199e-03 1.000000000000158096e+00 -3.201934886751987253e-16 1.944742133747181800e-01 4.085473179157149968e-16 1.891002952994889075e-01 1.301240705403099334e-15
5.177673346941056437e-03 1.000000000000158984e+00 -3.162218571755120258e-16 1.944748015062986723e-01 4.332571577867960349e-16 1.891011435024503307e-01 1.330631955284458048e-15
5.200654765475376529e-03 1.000000000000159428e+00 -3.177054883776222656e-16 1.944753840674559031e-01 4.456120777223365786e-16 1.891019835470746924e-01 1.380022049744673646e-15
5.223636151149800393e-03 1.000000000000160094e+00 -3.115084100747701571e-16 1.944759611118969667e-01 5.003617950174574737e-16 1.891028155160920377e-01 1.474106036013853629e-15
5.246617504304169032e-03 1.000000000000160760e+00 -2.980015300674832356e-16 1.944765326927799798e-01 5.346755475689251003e-16 1.891036394912561369e-01 1.541964710860165307e-15
5.269598825273891229e-03 1.000000000000161648e+00 -2.947175370157934138e-16 1.944770988627213260e-01 5.518324238446588643e-16 1.891044555533614724e-01 1.582832942187228472e-15
5.292580114390294833e-03 1.000000000000162093e+00 -3.277700100094846693e-16 1.944776596738016783e-01 4.840830290395462835e-16 1.891052637822576432e-01 1.395100240733543105e-15
5.315561371980558232e-03 1.000000000000162981e+00 -3.096017769867941306e-16 1.944782151775725221e-01 4.571472255408972215e-16 1.891060642568647143e-01 1.308172783910607551e-15
5.338542598368420725e-03 1.000000000000163869e+00 -2.935787665715416329e-16 1.944787654250624276e-01 4.991904750228304682e-16 1.891068570551874828e-01 1.382670251865562755e-15
5.361523793872977756e-03 1.000000000000164313e+00 -2.959756022197762265e-16 1.944793104667836836e-01 4.785787363403537705e-16 1.891076422543311042e-01 1.350530046803968172e-15
5.384504958809634145e-03 1.000000000000164757e+00 -2.555406566204501531e-16 1.944798503527371547e-01 5.515395938460021623e-16 1.891084199305125280e-01 1.507932291870851491e-15
5.407486093490211643e-03 1.000000000000165645e+00 -2.804259941961841009e-16 1.944803851324194977e-01 4.631199323284962473e-16 1.891091901590764013e-01 1.302138764344096788e-15
5.430467198222869128e-03 1.000000000000166311e+00 -2.547047465125613187e-16 1.944809148548283795e-01 4.744212528010011169e-16 1.891099530145072538e-01 1.317203196947142219e-15
5.453448273311817251e-03 1.000000000000166755e+00 -2.383746757187963134e-16 1.944814395684686947e-01 5.355830642685113294e-16 1.891107085704435420e-01 1.463513291326809602e-15
5.476429319058146762e-03 1.000000000000167422e+00 -2.614346628894963631e-16 1.944819593213576170e-01 5.592250760983592565e-16 1.891114568996888901e-01 1.488096081189292793e-15
5.499410335758772930e-03 1.000000000000168310e+00 -2.729646564748463633e-16 1.944824741610310936e-01 5.294127185898398992e-16 1.891121980742263564e-01 1.410181855369740321e-15
5.522391323707511943e-03 1.000000000000168754e+00 -2.683213124116605455e-16 1.944829841345482868e-01 5.422621154512090847e-16 1.891129321652288142e-01 1.419796999787314683e-15
5.545372283194570893e-03 1.000000000000169642e+00 -2.208968300046706275e-16 1.944834892884979571e-01 6.458313285365948254e-16 1.891136592430722185e-01 1.688282540344576641e-15
5.568353214506755952e-03 1.000000000000170308e+00 -2.110623766089901252e-16 1.944839896690033765e-01 6.421047838480299181e-16 1.891143793773473469e-01 1.628236281313805127e-15
5.591334117927753387e-03 1.000000000000170974e+00 -1.922673621033354173e-16 1.944844853217276570e-01 7.720804956779847543e-16 1.891150926368700969e-01 1.882707801858615635e-15
5.614314993737917932e-03 1.000000000000171418e+00 -2.071559835141833750e-16 1.944849762918789970e-01 7.607405186499827095e-16 1.891157990896938368e-01 1.857287896245061766e-15
5.637295842214242424e-03 1.000000000000172085e+00 -2.215391881235145699e-16 1.944854626242157325e-01 7.411927423281671811e-16 1.891164988031200367e-01 1.823761261726563344e-15
5.660276663630631026e-03 1.000000000000172751e+00 -2.530169190918554667e-16 1.944859443630514995e-01 7.244799602633522378e-16 1.891171918437089539e-01 1.827814626179035818e-15
5.683257458257941729e-03 1.000000000000173417e+00 -2.340613150564897979e-16 1.944864215522598139e-01 6.744902058075013959e-16 1.891178782772896805e-01 1.642491172999776889e-15
5.706238226363835424e-03 1.000000000000174305e+00 -2.488696417024822381e-16 1.944868942352797059e-01 6.772509041952048392e-16 1.891185581689716066e-01 1.640035067160941491e-15
5.729218968212898208e-03 1.000000000000174971e+00 -2.423960172176640015e-16 1.944873624551198554e-01 7.133257229085927520e-16 1.891192315831534687e-01 1.770645998415761033e-15
5.752199684066903324e-03 1.000000000000175637e+00 -2.426286519272084973e-16 1.944878262543633940e-01 7.452409200731011651e-16 1.891198985835332302e-01 1.815134782331449119e-15
5.775180374184499775e-03 1.000000000000176303e+00 -2.288671814741662885e-16 1.944882856751732336e-01 7.542596247514480940e-16 1.891205592331191565e-01 1.851256962097107619e-15
5.798161038821471672e-03 1.000000000000177192e+00 -2.532114688152277118e-16 1.944887407592958972e-01 6.685633563398276389e-16 1.891212135942373085e-01 1.675029022670534474e-15
5.821141678230582969e-03 1.000000000000178080e+00 -2.202808021103614390e-16 1.944891915480665701e-01 6.742874794613679606e-16 1.891218617285426729e-01 1.677120673708041871e-15
5.844122292662082274e-03 1.000000000000178746e+00 -1.899376809501138458e-16 1.944896380824132631e-01 7.257217983494887695e-16 1.891225036970268225e-01 1.775311013881496865e-15
5.867102882363453911e-03 1.000000000000179412e+00 -2.441550594090623330e-16 1.944900804028615593e-01 6.959278065622913469e-16 1.891231395600277976e-01 1.748078351025244751e-15
5.890083447579504659e-03 1.000000000000180078e+00 -2.504470669268148915e-16 1.944905185495389155e-01 6.602141289569709504e-16 1.891237693772390427e-01 1.651195292750231954e-15
5.913063988551896244e-03 1.000000000000180744e+00 -2.362458359259231244e-16 1.944909525621788537e-01 6.909295474816614002e-16 1.891243932077176226e-01 1.720714959979148438e-15
5.936044505520104639e-03 1.000000000000181632e+00 -2.360841143293844446e-16 1.944913824801251245e-01 7.271039384557282608e-16 1.891250111098920494e-01 1.790169263113142723e-15
5.959024998720551837e-03 1.000000000000182521e+00 -2.706977230506512466e-16 1.944918083423361754e-01 7.104966644232255493e-16 1.891256231415717748e-01 1.783263051256696397e-15
5.982005468387265913e-03 1.000000000000183409e+00 -2.845350804593310088e-16 1.944922301873889814e-01 6.605596639835308233e-16 1.891262293599543509e-01 1.675726536769865005e-15
6.004985914751940004e-03 1.000000000000184297e+00 -2.845148652597636861e-16 1.944926480534832081e-01 6.564078454754051947e-16 1.891268298216337018e-01 1.705225006373336050e-15
6.027966338043580161e-03 1.000000000000184519e+00 -2.671575229002119539e-16 1.944930619784454584e-01 7.445375569721363000e-16 1.891274245826086164e-01 1.942018846100102979e-15
6.050946738488765554e-03 1.000000000000185185e+00 -3.348066846634155999e-16 1.944934719997331030e-01 7.261523675853367480e-16 1.891280136982894378e-01 1.914698993981434549e-15
6.073927116311535722e-03 1.000000000000185851e+00 -3.478145838332957131e-16 1.944938781544381379e-01 6.822653033724008794e-16 1.891285972235063340e-01 1.734505614228326853e-15
6.096907471733724500e-03 1.000000000000186517e+00 -3.126851699947924241e-16 1.944942804792909041e-01 6.811384529776546302e-16 1.891291752125158765e-01 1.720736757294752418e-15
6.119887804974712825e-03 1.000000000000187184e+00 -2.881815691716335266e-16 1.944946790106643064e-01 6.597583460685598205e-16 1.891297477190095333e-01 1.706913434924058071e-15
6.142868116251181537e-03 1.000000000000187850e+00 -3.036853443756830160e-16 1.944950737845773936e-01 6.074349291905690453e-16 1.891303147961200803e-01 1.623673940795731385e-15
6.165848405777821749e-03 1.000000000000188294e+00 -3.079677850257541465e-16 1.944954648366987171e-01 5.882121146554809355e-16 1.891308764964278466e-01 1.616748663251104185e-15
6.188828673767165708e-03 1.000000000000189182e+00 -2.962312175429752303e-16 1.944958522023506053e-01 5.994173890996585163e-16 1.891314328719693461e-01 1.620224918382697911e-15
6.211808920429058578e-03 1.000000000000189848e+00 -3.215879563691683246e-16 1.944962359165126053e-01 5.495088750904894798e-16 1.891319839742430509e-01 1.497062955678164565e-15
6.234789145971491968e-03 1.000000000000190514e+00 -3.099801971185895724e-16 1.944966160138245082e-01 5.106768302780904554e-16 1.891325298542155808e-01 1.352215247479011151e-15
6.257769350600296890e-03 1.000000000000191180e+00 -3.249929992050219061e-16 1.944969925285907619e-01 4.079940810250042520e-16 1.891330705623291419e-01 1.099380151877846408e-15
6.280749534518950336e-03 1.000000000000191847e+00 -3.012743776806555206e-16 1.944973654947833586e-01 4.052249637258117490e-16 1.891336061485078546e-01 1.160312739482759301e-15
6.303729697928825947e-03 1.000000000000192735e+00 -2.894150669184723279e-16 1.944977349460455252e-01 4.385348745957516393e-16 1.891341366621635545e-01 1.267106866228195260e-15
6.326709841029091660e-03 1.000000000000193179e+00 -2.869548584893343457e-16 1.944981009156949159e-01 4.898842995502577757e-16 1.891346621522023153e-01 1.424587338159521665e-15
6.349689964017051456e-03 1.000000000000193623e+00 -2.822553073228117157e-16 1.944984634367270537e-01 4.947423303157891094e-16 1.891351826670302494e-01 1.433938635086112485e-15
6.372670067087808816e-03 1.000000000000194067e+00 -2.903138725954112680e-16 1.944988225418189387e-01 5.318658152180909182e-16 1.891356982545603915e-01 1.528819904300201963e-15
6.395650150434336115e-03 1.000000000000194733e+00 -2.908737082797574053e-16 1.944991782633319066e-01 5.573664515731490510e-16 1.891362089622176113e-01 1.583199432811153831e-15
6.418630214247989831e-03 1.000000000000195399e+00 -3.362564364973274830e-16 1.944995306333150431e-01 5.839945575584925741e-16 1.891367148369448303e-01 1.728350393433052747e-15
6.441610258717819261e-03 1.000000000000196287e+00 -3.416005658463444756e-16 1.944998796835085142e-01 5.348585654159993296e-16 1.891372159252090179e-01 1.585820162722878223e-15
6.464590284030713105e-03 1.000000000000197176e+00 -3.824365469923427033e-16 1.945002254453465085e-01 5.519239327681960283e-16 1.891377122730064642e-01 1.681088501061564344e-15
6.487570290372277233e-03 1.000000000000197842e+00 -3.716295149977593141e-16 1.945005679499601514e-01 5.535177225403870999e-16 1.891382039258675818e-01 1.666272625095742349e-15
6.510550277925703649e-03 1.000000000000198508e+00 -3.801037868082820516e-16 1.945009072281814189e-01 5.126812540030393148e-16 1.891386909288642615e-01 1.582536854169851741e-15
6.533530246872212843e-03 1.000000000000199396e+00 -4.051576044252651302e-16 1.945012433105453575e-01 5.269574892539015148e-16 1.891391733266137021e-01 1.651691271169422189e-15
6.556510197391419818e-03 1.000000000000199840e+00 -4.038067254259421880e-16 1.945015762272931381e-01 4.369510922246314669e-16 1.891396511632835176e-01 1.443407193032454322e-15
6.579490129661312407e-03 1.000000000000200506e+00 -3.823146042145590565e-16 1.945019060083757467e-01 5.376646656920482388e-16 1.891401244825983152e-01 1.672332061351517449e-15
6.602470043857527893e-03 1.000000000000201172e+00 -3.334046271373777100e-16 1.945022326834561222e-01 5.533269829062204829e-16 1.891405933278436646e-01 1.641077723528997117e-15
6.625449940154417260e-03 1.000000000000202061e+00 -3.193579794546478793e-16 1.945025562819124587e-01 6.236081866484716110e-16 1.891410577418712047e-01 1.798922902215417957e-15
6.648429818724012168e-03 1.000000000000202949e+00 -3.227429964691438312e-16 1.945028768328411206e-01 6.101765311922466257e-16 1.891415177671043057e-01 1.739067613480483612e-15
6.671409679737423139e-03 1.000000000000203837e+00 -3.452521866881134676e-16 1.945031943650590844e-01 5.757051278485052689e-16 1.891419734455419555e-01 1.667506605689573070e-15
6.694389523363136058e-03 1.000000000000204725e+00 -3.807929104612735851e-16 1.945035089071074919e-01 6.001027896000779114e-16 1.891424248187649482e-01 1.756626192064448008e-15
6.717369349768333164e-03 1.000000000000205613e+00 -3.673382497802711162e-16 1.945038204872534537e-01 6.053627265719569550e-16 1.891428719279387716e-01 1.766491515732349236e-15
6.740349159118575600e-03 1.000000000000206501e+00 -3.883664950553988199e-16 1.945041291334935751e-01 5.941149072500820694e-16 1.891433148138198239e-01 1.750607495854578067e-15
6.763328951577580496e-03 1.000000000000206946e+00 -4.162278524527307180e-16 1.945044348735562589e-01 5.537965280696085340e-16 1.891437535167591610e-01 1.694093228588341982e-15
6.786308727307522812e-03 1.000000000000207834e+00 -4.024029555357677536e-16 1.945047377349047313e-01 5.613929140950006305e-16 1.891441880767076866e-01 1.783797291321646921e-15
6.809288486468904368e-03 1.000000000000208722e+00 -4.579405522124513268e-16 1.945050377447391510e-01 4.611076985490883024e-16 1.891446185332198160e-01 1.606604717763267983e-15
6.832268229220471445e-03 1.000000000000209166e+00 -5.238732670222828694e-16 1.945053349299997736e-01 4.248428785839465458e-16 1.891450449254586941e-01 1.622091839542687039e-15
6.855247955719516624e-03 1.000000000000209832e+00 -5.047979201478944772e-16 1.945056293173693385e-01 4.691605137365406735e-16 1.891454672921999147e-01 1.713102127279283208e-15
6.878227666122161549e-03 1.000000000000210720e+00 -5.368936101341436021e-16 1.945059209332754002e-01 3.941748166581365895e-16 1.891458856718357118e-01 1.515745984510828300e-15
6.901207360582082770e-03 1.000000000000211164e+00 -5.008997508479639024e-16 1.945062098038932430e-01 4.191320132540996028e-16 1.891463001023801216e-01 1.541968003396930957e-15
6.924187039252112895e-03 1.000000000000211831e+00 -4.759639273009668735e-16 1.945064959551481287e-01 4.940606566872461402e-16 1.891467106214718141e-01 1.693856890918126853e-15
6.947166702283186744e-03 1.000000000000212719e+00 -4.739043563833292016e-16 1.945067794127179339e-01 4.482582515569326931e-16 1.891471172663792277e-01 1.589390093177136863e-15
6.970146349825159272e-03 1.000000000000213385e+00 -4.902218056842784366e-16 1.945070602020352868e-01 5.363793514542916728e-16 1.891475200740038443e-01 1.793895768751209318e-15
6.993125982025989382e-03 1.000000000000214051e+00 -4.740944016710777547e-16 1.945073383482905371e-01 5.457454318834349715e-16 1.891479190808852406e-01 1.792065197979637317e-15
7.016105599032347942e-03 1.000000000000214939e+00 -4.833779344242454848e-16 1.945076138764336160e-01 4.949173208667487445e-16 1.891483143232035036e-01 1.680127610131335465e-15
7.039085200989258703e-03 1.000000000000215383e+00 -4.880197008008293498e-16 1.945078868111767001e-01 4.903199470701273655e-16 1.891487058367845031e-01 1.651914391822813453e-15
7.062064788040703714e-03 1.000000000000216271e+00 -4.695239022773995972e-16 1.945081571769963213e-01 5.088379418835383118e-16 1.891490936571023906e-01 1.679441146091995817e-15
7.085044360328987545e-03 1.000000000000217160e+00 -4.602760030156846716e-16 1.945084249981360869e-01 5.180969392902438342e-16 1.891494778192850112e-01 1.727898992746123141e-15
7.108023917994902088e-03 1.000000000000217604e+00 -4.625909472887344864e-16 1.945086902986085664e-01 5.574209075131326881e-16 1.891498583581160409e-01 1.772944597784908488e-15
7.131003461177830641e-03 1.000000000000218492e+00 -4.845651011369810790e-16 1.945089531021977902e-01 5.909606794323916210e-16 1.891502353080395937e-01 1.899550808862909587e-15
7.153982990015933519e-03 1.000000000000219158e+00 -5.094299658689188320e-16 1.945092134324612199e-01 5.314027324490415754e-16 1.891506087031630534e-01 1.761625991188600514e-15
7.176962504646061322e-03 1.000000000000220268e+00 -5.010457165231660727e-16 1.945094713127323849e-01 4.877459711495520958e-16 1.891509785772617636e-01 1.644091325024095378e-15
7.199942005203656924e-03 1.000000000000220712e+00 -5.176702735620113289e-16 1.945097267661227147e-01 4.797953783076218620e-16 1.891513449637816091e-01 1.696346294404358465e-15
7.222921491822641843e-03 1.000000000000221601e+00 -5.016964234177587070e-16 1.945099798155239812e-01 5.035756575022856094e-16 1.891517078958429021e-01 1.777984930325747934e-15
7.245900964635963552e-03 1.000000000000222489e+00 -5.041178392014931893e-16 1.945102304836101859e-01 4.807713275800812918e-16 1.891520674062435736e-01 1.728598627535648600e-15
7.268880423774759340e-03 1.000000000000223155e+00 -5.226757818531285507e-16 1.945104787928398360e-01 4.693691626189791824e-16 1.891524235274628651e-01 1.738599945660135076e-15
7.291859869369707661e-03 1.000000000000224265e+00 -5.423630940348070246e-16 1.945107247654579430e-01 4.150958228110775290e-16 1.891527762916639377e-01 1.618700514452048104e-15
7.314839301549461680e-03 1.000000000000224709e+00 -5.383289623178318049e-16 1.945109684234986314e-01 3.671424711954050418e-16 1.891531257306991454e-01 1.489361859808932433e-15
7.337818720441554796e-03 1.000000000000225597e+00 -5.154952147476225591e-16 1.945112097887861102e-01 3.778602649071049155e-16 1.891534718761102574e-01 1.501020365430354011e-15
7.360798126172450953e-03 1.000000000000226263e+00 -4.797922122988425877e-16 1.945114488829377541e-01 3.901580556668620560e-16 1.891538147591341479e-01 1.458277360913714300e-15
7.383777518867186418e-03 1.000000000000226930e+00 -4.896962866900815647e-16 1.945116857273655464e-01 3.963069510467406510e-16 1.891541544107049333e-01 1.471600328174930488e-15
7.406756898649747081e-03 1.000000000000227818e+00 -4.981177708376546181e-16 1.945119203432781885e-01 3.577480353132365535e-16 1.891544908614569698e-01 1.394995084958651940e-15
7.429736265642754474e-03 1.000000000000228484e+00 -4.953896190075339165e-16 1.945121527516834314e-01 3.176518957347628443e-16 1.891548241417291276e-01 1.321997993830976524e-15
